id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31892175,The Jack & Jasper Inn,238232340,Linnette,,Ward 61,-34.14494,18.32283,Private room,1303,1,0,,,4,365
31892319,The Jack & Jasper Inn,238232340,Linnette,,Ward 61,-34.14313,18.32475,Private room,1303,1,0,,,4,365
31892401,Entire family house for your next holiday.,239058065,Thereza,,Ward 8,-33.9006,18.68764,Entire home/apt,1001,3,0,,,1,40
31894601,Century City secure home next to Canal walk,221289599,Jamal,,Ward 55,-33.88952,18.50623,Private room,452,5,0,,,1,45
31896679,Firlands Farm Cottage No2.  Child Friendly.,202110591,Franci-Marie,,Ward 100,-34.13221,18.88691,Entire home/apt,795,2,0,,,1,349
31898832,Additional twin room at 14 Upper Holly available,64656948,Gerald,,Ward 62,-33.98087,18.43902,Private room,795,2,0,,,2,303
31899914,Agape guesthouse,239126862,Colleen,,Ward 105,-33.81345,18.66365,Shared room,548,1,1,2019-02-10,1,1,14
31901481,NEWLANDS APARTMENT,238289287,Dallyn,,Ward 59,-33.9688,18.45619,Private room,137,1,0,,,1,315
31902052,Kings and Kent road,35794476,Francine,,Ward 59,-33.97292,18.45497,Private room,809,2,0,,,2,179
31908140,"Sea Point Ocean Pearl & Pool
Bikinis and Martinis",90798683,Bianca,,Ward 54,-33.91048,18.3952,Entire home/apt,795,3,0,,,11,64
31910990,Specious modern and beautiful 1 bed apartment,63755339,Gali & Julian,,Ward 54,-33.91888,18.39027,Entire home/apt,754,30,0,,,4,345
31913479,Central in trendy location with mountain view,10754731,Heleen,,Ward 77,-33.93831,18.4053,Entire home/apt,974,2,0,,,1,24
31916187,"Central, modern town house near mountains & beach",39839869,Daniella,,Ward 77,-33.93695,18.41885,Private room,384,2,1,2019-02-08,1,1,141
31917098,Exquisite Exclusive Luxurious Townhouse,191814696,Margy,,Ward 73,-34.03307,18.44957,Entire home/apt,1988,3,0,,,1,92
31917530,Bells winelands,111708332,Rika,,Ward 112,-33.83342,18.63252,Entire home/apt,2400,2,0,,,1,54
31917548,On Barcelona’s famous2019,27455950,Zelda,,Ward 1,-33.8803,18.57735,Entire home/apt,590,1,0,,,1,365
31917744,"Stylish flat, 100m from the beach.",167508186,Helene,,Ward 83,-34.10243,18.81613,Entire home/apt,782,2,0,,,1,314
31920074,An open-plan luxury cottage in Kommetjie,70371558,Geoff And Margaret,,Ward 61,-34.13273,18.33995,Entire home/apt,1947,5,1,2019-02-08,1,1,91
31920463,Villa Hoheizen with Panoramic views over False Bay,239308253,Derick,,Ward 70,-33.88356,18.62175,Entire home/apt,2715,4,0,,,1,323
31920833,Enjoy Home away from a safe and private space,239306966,Titus,,Ward 1,-33.83876,18.54946,Entire home/apt,919,2,0,,,1,365
31920909,Tranquil mountain and sea views,85861011,Rianne,,Ward 15,-34.06674,18.84822,Entire home/apt,1700,3,0,,,1,301
31922338,Harry residence,163406888,Jerome,,Ward 10,-33.90572,18.59237,Private room,288,1,0,,,3,87
31922662,Five Star 1 Bed 1 Bath Luxury Hotel Suite,14120131,Chapson,,Ward 115,-33.90795,18.4129,Entire home/apt,494,2,0,,,8,354
31924933,Beachfront apartment with sea & mountain views,64556887,Rentia,,Ward 107,-33.82322,18.47692,Private room,754,1,1,2019-02-07,1,1,61
31924934,Cottage in the woods,125573291,Susie,,Ward 74,-34.02643,18.35258,Entire home/apt,905,3,0,,,3,313
31926269,Nyasha Penthouse - Camps Bay - Cape Town,57358937,Charl,,Ward 54,-33.95783,18.37697,Entire home/apt,7171,4,0,,,4,328
31928456,Mona Lisa Self Catering,239381063,Christelle,,Ward 102,-33.84742,18.68755,Entire home/apt,754,2,0,,,1,175
31936841,Ultra-spacious Apartment on the Beachfront,57991764,Tanya,,Ward 54,-33.94827,18.37835,Entire home/apt,15001,1,0,,,5,31
31937277,Beachfront Bungalow - Direct access to 3rd Beach,57991764,Tanya,,Ward 54,-33.93807,18.37528,Entire home/apt,24997,1,0,,,5,365
31938078,Xianghe Apartment,28389573,Amanda,,Ward 113,-33.83864,18.51153,Entire home/apt,4415,1,0,,,1,91
31938961,Zeezicht 205,3961453,Jolene,,Ward 23,-33.81806,18.47392,Entire home/apt,1097,2,0,,,110,344
31939491,Fresh new furnished apartment - GlenCairn Heights,898290,Cliff,,Ward 61,-34.15201,18.42847,Entire home/apt,809,2,0,,,3,42
31939586,Aylesbury cottages,239476472,Marwaan,,Ward 63,-34.00637,18.51634,Private room,302,3,0,,,1,353
31940542,Vacation Apartment West Beach Selfcatering,62591815,Erna,,Ward 2,-33.89592,18.60535,Entire home/apt,1796,1,0,,,3,363
31942106,Guests apartments,174118771,Wela,,Ward 17,-33.99508,18.69324,Entire home/apt,400,1,0,,,2,365
31942257,"SUNSET MANSION: 9 BR, pool & more-whole guesthouse",239489909,Marcel,,Ward 4,-33.85794,18.4913,Private room,6993,2,0,,,1,183
31942900,Hollywood crescent apartments,174118771,Wela,,Ward 17,-33.99459,18.69298,Entire home/apt,455,1,0,,,2,365
31943134,Idyllic Beach Getaway,194054039,Kay,,Ward 23,-33.73331,18.43919,Entire home/apt,3154,1,0,,,8,338
31943216,Luxurious beach front villa with butler service,222687179,Francis,,Ward 4,-33.86218,18.48966,Entire home/apt,7994,6,0,,,2,16
31943891,Hoofsplace,237399187,Berna,,Ward 15,-34.06088,18.82359,Entire home/apt,644,1,0,,,1,75
31945268,Welcoming home,175116133,Tracey,,Ward 58,-33.97595,18.48404,Private room,466,2,0,,,1,85
31946387,34 South House,54568723,Annie,,Ward 69,-34.10805,18.38198,Entire home/apt,219,2,0,,,1,46
31953347,OUR LOVELY FAMILY HOME TO SHARE,38276433,Semion,,Ward 54,-33.92314,18.38801,Private room,699,3,0,,,4,338
31955667,Apartment with Sea views,239594025,Mnm,,Ward 23,-33.81808,18.47618,Entire home/apt,1001,1,0,,,1,347
31957015,Beach House Apartment,239603708,Twalu,,Ward 107,-33.82246,18.48127,Entire home/apt,809,1,0,,,1,178
31964902,Luxury Classic Cottage,98242082,Graham,,Ward 58,-33.9852,18.47307,Entire home/apt,1344,1,0,,,6,331
31967491,Spacious Blouberg Home,194054039,Kay,,Ward 23,-33.80968,18.47464,Entire home/apt,2893,2,0,,,8,317
31968181,Garden feel home,18633070,Andre & Mercia,,Ward 100,-34.13439,18.89907,Private room,836,2,0,,,1,364
31968579,Self-Catering Apartment in Gardens,239698671,Tendai,,Ward 77,-33.93436,18.41804,Entire home/apt,494,3,0,,,1,4
31968606,Test Purposes - Dont book,172136180,Yumnah,,Ward 74,-34.03988,18.3499,Entire home/apt,5005,6,0,,,1,365
31972958,Self Catering Sunset Beach,100648732,Terry,,Ward 4,-33.85502,18.49472,Private room,1796,1,0,,,4,364
31982702,Wine Route Place,239785109,Kevin,,Ward 15,-34.05468,18.82903,Entire home/apt,987,1,2,2019-02-02,2,1,365
31982708,Beautiful 2 bed with courtyard in Green Point,236272679,Cape Town,,Ward 115,-33.90947,18.40546,Entire home/apt,896,3,0,,,19,0
31983363,Entire Apartment in Vibrant Cape Town City Centre,29426065,Josh,,Ward 115,-33.92511,18.41686,Entire home/apt,1001,1,1,2019-02-08,1,11,170
31984210,22 on Jasmyn,239798045,Veronica,,Ward 15,-34.06597,18.81897,Entire home/apt,1495,2,0,,,1,339
31984496,Sunny country studio in Hout Bay,94569108,Yvette,,Ward 74,-34.0243,18.37233,Entire home/apt,754,3,0,,,2,334
31994004,[Homestay Qinghuan],239883047,Wooekdftog,,Ward 93,-34.02227,18.67119,Private room,3045,1,0,,,1,365
31995992,Your cosy home away from home!,239898800,Donna,,Ward 113,-33.82729,18.50426,Entire home/apt,795,1,0,,,1,349
31996005,Seaside Flat,25726939,Gita,,Ward 64,-34.12302,18.45293,Entire home/apt,795,2,1,2019-02-08,1,1,332
31997066,Standard 2 bedroom Apartment Camps Bay,215862625,Martin,,Ward 54,-33.94944,18.37852,Private room,5375,1,0,,,13,364
31997828,Cape Royale Collection by Stay In Luxury,237367557,Stay In Luxury,,Ward 115,-33.90958,18.41276,Entire home/apt,1495,1,2,2019-02-10,2,3,337
31998260,"""Long time no see""",239915087,Wjifoc,,Ward 83,-34.10811,18.8273,Private room,2386,1,0,,,1,365
31998593,Coral Island G2,3961453,Jolene,,Ward 23,-33.81051,18.47156,Entire home/apt,1083,3,0,,,110,356
31998602,Paragon 218 - Two Bedroom Apartment,130248430,Charles,,Ward 57,-33.94127,18.4677,Entire home/apt,1947,1,0,,,259,358
31999363,Nordic minimalist popular bed room,239921529,Khffhd,,Ward 113,-33.82304,18.51481,Private room,2386,1,0,,,1,365
31999850,"Private room,  Bathroom, Lounge - Zevenwacht",96814798,Elmien,,Ward 14,-33.93713,18.71746,Private room,551,1,1,2019-02-12,1,1,87
32000052,213 Eden On The Bay Kiter/surf PARADISE -sea views,92401093,Kenneth,,Ward 23,-33.79182,18.4574,Entire home/apt,1495,3,0,,,1,363
32000796,Quirky Courtyard Studio with Views from the Deck,239780979,Moya,,Ward 57,-33.95441,18.47633,Entire home/apt,452,3,0,,,2,139
32001104,Sunny Studio Apartment in the heart of Cape Town,193472414,Alessandra,,Ward 115,-33.92914,18.41195,Entire home/apt,754,1,1,2019-02-10,1,1,172
32001527,Romantic Studio Apartment above Fish Hoek Beach,239933906,Mark,,Ward 64,-34.14288,18.42742,Entire home/apt,795,2,0,,,2,76
32002484,Under the Mountain,5192406,George,,Ward 58,-34.00158,18.47478,Entire home/apt,398,2,0,,,1,175
32002684,Spacious 1 bedroom apartment above the beach,239933906,Mark,,Ward 64,-34.14351,18.42732,Entire home/apt,891,2,0,,,2,71
32002843,Deluxe Apartment,240333658,Kerry,,Ward 77,-33.93495,18.41429,Entire home/apt,1001,1,0,,,14,364
32003401,Awesome Deluxe apartment,240333658,Kerry,,Ward 77,-33.93499,18.41498,Entire home/apt,1001,1,0,,,14,364
32003405,gorgeous deluxe apartment,240333658,Kerry,,Ward 77,-33.93414,18.41505,Entire home/apt,1001,1,0,,,14,364
32003406,Amazing Deluxe Aparment,240333658,Kerry,,Ward 77,-33.93558,18.4157,Entire home/apt,1001,1,0,,,14,364
32003608,Garden center apartment,240333658,Kerry,,Ward 115,-33.93373,18.41457,Entire home/apt,795,1,0,,,14,364
32003613,Your apartment,240333658,Kerry,,Ward 115,-33.93342,18.41612,Entire home/apt,795,1,0,,,14,364
32003615,Bright Cape Town apartment,240333658,Kerry,,Ward 115,-33.93344,18.41449,Entire home/apt,795,1,0,,,14,364
32003616,Perfect apartment for you,240333658,Kerry,,Ward 115,-33.93341,18.41487,Entire home/apt,795,1,0,,,14,364
32003647,Apartment ideally located,240333658,Kerry,,Ward 115,-33.93357,18.41637,Entire home/apt,795,1,0,,,14,364
32003648,Bright apartment,240333658,Kerry,,Ward 77,-33.93479,18.41445,Entire home/apt,795,1,0,,,14,364
32003650,apartment in middle of Cape Town,240333658,Kerry,,Ward 77,-33.93551,18.41446,Entire home/apt,795,1,0,,,14,364
32003652,Nice central apartment,240333658,Kerry,,Ward 77,-33.93519,18.41649,Entire home/apt,795,1,0,,,14,364
32003654,Holidays apartment,240333658,Kerry,,Ward 77,-33.93404,18.41461,Entire home/apt,795,1,0,,,14,364
32003869,510 Waters Edge - Three Bedroom Apartment,130248430,Charles,,Ward 55,-33.89266,18.51641,Entire home/apt,1879,1,0,,,259,328
32003905,Apartment for you,240333658,Kerry,,Ward 77,-33.93499,18.41577,Entire home/apt,795,1,0,,,14,364
32004369,Luxurious Dolphin Beach Apartment,151794705,Dorothy,,Ward 107,-33.82909,18.4826,Entire home/apt,2496,5,0,,,1,335
32004673,Waters Edge 710 - One Bedroom Apartment,130248430,Charles,,Ward 55,-33.89112,18.51673,Entire home/apt,1645,1,0,,,259,355
32004690,Egret Place,47399890,Daniella,,Ward 113,-33.83019,18.49078,Entire home/apt,987,2,0,,,1,362
32005093,"The Inn at Castle Hill, Kalk Bay Superior Room (3)",2711126,Castle Hill,,Ward 64,-34.12614,18.44814,Private room,1453,1,0,,,6,330
32005715,Axis 606 - Two Bedroom Apartment,130248430,Charles,,Ward 55,-33.89679,18.50354,Entire home/apt,1714,1,0,,,259,320
32006002,"Spacious room in Bishopscourt, Cape Town",239963186,Christopher,,Ward 62,-33.98772,18.45217,Private room,548,1,2,2019-02-06,2,1,360
32006345,Strawberry Cottage. Your home inside a vineyard.,61285159,Hans-Paul,,Ward 74,-34.01935,18.35089,Entire home/apt,946,2,0,,,2,243
32006904,Sleep under a thatched roof in Hout Bay.,61285159,Hans-Paul,,Ward 74,-34.01964,18.3517,Private room,905,2,0,,,2,357
32011162,Penthouse Share Apartment,240000651,Hendrik,,Ward 77,-33.94402,18.42498,Private room,357,1,0,,,1,28
32014082,Upmarket Cape Town Apartment in Secure Complex,240022959,Nicky,,Ward 55,-33.88666,18.51386,Entire home/apt,850,3,0,,,1,298
32014403,Lavender Cottage,240027143,Lili,,Ward 61,-34.16428,18.43081,Private room,1083,1,0,,,2,359
32016353,A casa da Praia,240027143,Lili,,Ward 61,-34.16425,18.43198,Private room,850,1,0,,,2,177
32016989,Home Sweet Home,161966289,Saffiatu,,Ward 9,-33.91058,18.66264,Entire home/apt,1495,2,0,,,1,91
32026576,Destination,232181181,Machiel,,Ward 2,-33.89847,18.6196,Private room,357,1,0,,,3,363
32027638,Harbouredge 105 - Studio Apartment,130248430,Charles,,Ward 115,-33.9148,18.42215,Entire home/apt,2153,1,0,,,259,316
32027784,Luxury 1 bedroom V&A Waterfront with housekeeping,40101017,African Elite Properties,,Ward 115,-33.91216,18.42134,Entire home/apt,2194,2,0,,,16,194
32027827,Harbouredge 213 - Studio,130248430,Charles,,Ward 115,-33.91568,18.42212,Entire home/apt,2153,1,0,,,259,343
32027955,Harbouredge 215 - Studio Apartment,130248430,Charles,,Ward 115,-33.91395,18.42161,Entire home/apt,2153,1,1,2019-02-09,1,259,347
32028000,Kinghorns Gardens,126012319,Andreas,,Ward 69,-34.09565,18.38093,Private room,3099,3,0,,,1,287
32028356,Stylish 1BD Apartment close to V&A Waterfront,9478371,Luis,,Ward 115,-33.91021,18.41317,Entire home/apt,2496,1,0,,,2,300
32028488,4 on Lingfield,240133261,Dalene,,Ward 4,-33.84993,18.51225,Private room,398,1,0,,,1,178
32028813,Amazing 5* 1BDR close to V&A Waterfront,9478371,Luis,,Ward 115,-33.90956,18.41301,Entire home/apt,2496,1,0,,,2,324
32029589,Harbouredge 217 - Studio Apartment,130248430,Charles,,Ward 115,-33.9139,18.4199,Entire home/apt,1234,1,0,,,259,344
32030612,103 Ellesmere V&A Waterfront,40101017,African Elite Properties,,Ward 115,-33.9108,18.42002,Entire home/apt,2194,2,0,,,16,248
32030867,Luxury Apartment in 5☆ Complex with Gym and Spa,185308070,AirStay,,Ward 115,-33.90861,18.41313,Entire home/apt,1906,2,0,,,27,326
32031312,Harbouredge 219 - Two Bedroom Apartment,130248430,Charles,,Ward 115,-33.91396,18.4206,Entire home/apt,1796,1,0,,,259,315
32031667,"The Inn at Castle Hill, Kalk Bay Centenary Suite",2711126,Castle Hill,,Ward 64,-34.12412,18.45015,Private room,2194,1,0,,,6,346
32031771,2 at Links Retro Garden rooms,6036284,Michelle,,Ward 53,-33.94355,18.49321,Private room,413,3,0,,,7,88
32031825,Paragon G004 - Two Bedroom Apartment,130248430,Charles,,Ward 57,-33.94027,18.46846,Entire home/apt,1166,1,0,,,259,351
32032220,Stylish Studio with Balcony in the City,130248430,Charles,,Ward 115,-33.92313,18.41598,Entire home/apt,1234,1,0,,,259,208
32032587,Waters Edge 319 - One Bedroom Apartment,130248430,Charles,,Ward 55,-33.89196,18.51657,Entire home/apt,1166,1,0,,,259,348
32032897,"The Inn at Castle Hill, Kalk Bay Balcony Room",2711126,Castle Hill,,Ward 71,-34.12432,18.44815,Private room,1453,1,0,,,6,325
32033262,"The Inn at Castle Hill, Kalk Bay Superior Room (5)",2711126,Castle Hill,,Ward 64,-34.12557,18.44991,Private room,1303,1,0,,,6,344
32033387,Matrix 413 - Two Bedroom Apartment,130248430,Charles,,Ward 55,-33.89427,18.50303,Entire home/apt,1947,1,0,,,259,302
32033523,"The Inn at Castle Hill, Kalk Bay Apartment",2711126,Castle Hill,,Ward 64,-34.12463,18.45042,Private room,1604,1,0,,,6,353
32034281,Casa Nostra,134744899,Paula,,Ward 115,-33.90853,18.41197,Private room,1604,1,0,,,5,299
32034283,702 Cape Royale,134744899,Paula,,Ward 115,-33.90849,18.4131,Private room,3099,1,0,,,5,360
32034285,604 Cape Royale,134744899,Paula,,Ward 115,-33.9099,18.41178,Private room,1851,1,0,,,5,358
32035246,Courtyard Studio & Deck With a View,239780979,Moya,,Ward 57,-33.95395,18.47464,Entire home/apt,452,3,0,,,2,153
32036493,The Smith's country retreat,240189435,Kurt,,Ward 14,-33.93735,18.71737,Entire home/apt,3996,2,0,,,1,364
32037252,Driftwood - Luxury self catering apartment,59124256,Dixie,,Ward 115,-33.90895,18.40038,Entire home/apt,1344,2,0,,,1,108
32042434,Newly Renovated - Minimalistic - High End - Views,53658189,Joy,,Ward 115,-33.89965,18.40981,Entire home/apt,1714,3,0,,,1,48
32042880,Nelly's Place,237351119,Patience,,Ward 4,-33.85113,18.512,Private room,452,2,0,,,1,317
32052205,Beautiful Deluxe Family Room in Lodge,237192289,Shey,,Ward 2,-33.90121,18.61408,Private room,1001,1,0,,,2,359
32052347,Self-catering Apartment,178628473,Jacqui,,Ward 59,-33.97796,18.4593,Private room,1248,1,0,,,1,344
32052437,Breezy & Modest with Shared Gym and Rooftop Pool,3608370,Jacqui,,Ward 115,-33.9259,18.42164,Entire home/apt,795,3,0,,,2,325
32052894,Purple Rayn Boutique Luxury Guesthouse,233272817,Sara,,Ward 62,-34.00664,18.42254,Private room,3497,1,0,,,1,365
32053588,Beautiful Victorian house near Green Point stadium,236272679,Cape Town,,Ward 115,-33.9075,18.40707,Entire home/apt,1399,4,0,,,19,32
32053693,Nat-Art unit Lazy Lavender sleeps 2 in Cape Town,21219980,Natalie,,Ward 5,-33.86428,18.55663,Private room,329,1,2,2019-02-06,2,3,362
32054339,Beautiful 2 bed with garden close to stadium,236272679,Cape Town,,Ward 115,-33.90981,18.40688,Entire home/apt,1166,4,0,,,19,35
32054627,Manhattan Quarter 107 - Two Bedroom Apartment,130248430,Charles,,Ward 55,-33.8893,18.51164,Entire home/apt,1947,1,0,,,259,361
32054771,"SUIKERBOSSIE, NATURE LOVERS RETREAT",32200678,Gina,,Ward 100,-34.168,18.85612,Private room,576,1,0,,,2,351
32055272,The 5star experience!,6357567,Steven,,Ward 1,-33.85971,18.56315,Entire home/apt,494,31,0,,,1,365
32055274,Ashton Park 141 - Three Bedroom Apartment,130248430,Charles,,Ward 55,-33.88352,18.51606,Entire home/apt,1947,1,0,,,259,359
32055899,Luxury personified V&A Waterfront,40101017,African Elite Properties,,Ward 115,-33.91178,18.41981,Entire home/apt,6006,2,0,,,16,258
32057113,Coming for CapeTownCycleTour? This is your spot!,43147364,Barrie,,Ward 73,-34.02763,18.45676,Entire home/apt,699,3,0,,,1,13
32057196,2 Bedroom luxury Waterfront,40101017,African Elite Properties,,Ward 115,-33.91212,18.42115,Entire home/apt,5005,2,0,,,16,324
32057340,Bella Rosa Apartment - 8 Genova,53385448,Willem,,Ward 70,-33.86248,18.64068,Entire home/apt,1001,1,0,,,2,178
32059546,Oak Tree Cottage on UCT campus,23903529,Carl,,Ward 57,-33.95296,18.47061,Entire home/apt,452,2,0,,,3,14
32061950,Room in central Green Point  Apartment,240404225,Evan,,Ward 115,-33.90924,18.40308,Private room,329,2,0,,,1,165
32062039,Kirstenbosch Retreat,234964282,Hazel,,Ward 62,-33.99052,18.43483,Shared room,850,1,0,,,4,167
32064344,Driftwood Cottage,87338374,Adam,,Ward 74,-34.03385,18.34678,Entire home/apt,507,2,1,2019-02-11,1,1,241
32066137,"Sea view on the Beach, Kitesurfing Surfing heaven",82534064,Naude,,Ward 23,-33.72389,18.44491,Entire home/apt,593,3,1,2019-02-10,1,1,83
32075306,Heaven-sent Haven,234584417,Poomoney,,Ward 10,-33.90047,18.59883,Private room,548,2,0,,,2,365
32075612,"Simple suburban ""cottagette"" in a garden setting",153353646,Avril,,Ward 73,-34.03086,18.47178,Entire home/apt,452,2,0,,,1,348
32075785,Private Garden Room in Tamboerskloof,4337557,Jenna Pietersen,,Ward 77,-33.92399,18.4041,Entire home/apt,754,2,0,,,2,260
32076383,upper level seaside villa,194054039,Kay,,Ward 23,-33.71237,18.44435,Entire home/apt,7295,1,0,,,8,351
32076435,"Southern Skies Guest Lodge (Aurora, Sandveld)",240555941,Max,,Ward 64,-34.13771,18.42223,Entire home/apt,1947,2,0,,,1,364
32076714,Balnamoon 2. A safe & comfortable home from home,43491204,Alleyne,,Ward 59,-33.95823,18.46712,Entire home/apt,1056,3,0,,,2,358
32077705,Bayfs Countryside,165191226,Peggy,,Ward 71,-34.05894,18.45337,Private room,590,2,0,,,2,145
32077765,Unit  3 Seaview  Blue breeze self cater 2bed unit,240567417,Letania,,Ward 83,-34.11479,18.82455,Entire home/apt,2496,1,0,,,5,355
32077937,Saremmplace self catering garden flat. Sleeps 3-4,214561559,Emmie,,Ward 10,-33.89853,18.63443,Entire home/apt,686,1,0,,,1,348
32078582,Spacious luxury apartment with infinite sea views,182765422,Mariza,,Ward 54,-33.92467,18.37805,Entire home/apt,3003,2,2,2019-02-09,2,1,122
32078646,Unit 2 Seaview  Blue Breeze selfcatering 2bed unit,240567417,Letania,,Ward 83,-34.1143,18.8231,Entire home/apt,1796,2,0,,,5,359
32078809,Maison de constance,240575524,Sean,,Ward 71,-34.05638,18.44576,Entire home/apt,2496,3,0,,,1,164
32079039,LaMer 201,29047749,Chantel,,Ward 83,-34.11354,18.82309,Entire home/apt,1207,5,0,,,11,43
32079927,Kirstenbosch Retreat,234964282,Hazel,,Ward 62,-33.99318,18.43302,Shared room,850,1,0,,,4,166
32080177,Extravagant Suite in renowned 5☆Complex with Spa.,185308070,AirStay,,Ward 115,-33.90854,18.41153,Entire home/apt,2496,2,0,,,27,315
32080178,Unit 1 Seaview Blue Breeze selfcatering 2bed  unit,240567417,Letania,,Ward 83,-34.11619,18.82306,Entire home/apt,2002,2,0,,,5,360
